customer_id,name,email,signup_date,total_spent,total_transactions,last_purchase_date,days_as_customer,days_since_last_purchase,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_bin_equal,spend_tier_quantile,recency_score,frequency_score,monetary_score,rfm_score
1330,Customer_1330,customer_1330@example.com,2025-11-15,4690.0,5,2025-03-28,47.0,279.0,3.1914893617021276,938.0,2993.6170212765956,medium,tier_4,4,4,5,13
1331,Customer_1331,customer_1331@example.com,2025-12-16,4715.0,5,2025-03-06,16.0,301.0,9.375,943.0,8840.625,medium,tier_4,1,4,5,10
1332,Customer_1332,customer_1332@example.com,2025-01-17,4740.0,5,2025-03-11,349.0,296.0,0.42979942693409745,948.0,407.44985673352437,low,tier_4,2,4,5,11
1333,Customer_1333,customer_1333@example.com,2025-02-18,4765.0,5,2025-03-16,317.0,291.0,0.47318611987381703,953.0,450.94637223974763,low,tier_4,2,4,5,11
1334,Customer_1334,customer_1334@example.com,2025-03-19,4790.0,5,2025-03-21,288.0,286.0,0.5208333333333334,958.0,498.95833333333337,low,tier_4,3,4,5,12
1335,Customer_1335,customer_1335@example.com,2025-04-20,4815.0,5,2025-03-26,256.0,281.0,0.5859375,963.0,564.2578125,low,tier_4,3,4,5,12
1336,Customer_1336,customer_1336@example.com,2025-05-21,4840.0,5,2025-03-28,225.0,279.0,0.6666666666666666,968.0,645.3333333333334,low,tier_4,4,4,5,13
1337,Customer_1337,customer_1337@example.com,2025-06-22,4865.0,5,2025-03-08,193.0,299.0,0.7772020725388601,973.0,756.2176165803108,low,tier_4,2,4,5,11
1338,Customer_1338,customer_1338@example.com,2025-07-23,4890.0,5,2025-03-13,162.0,294.0,0.9259259259259258,978.0,905.5555555555555,low,tier_4,2,4,5,11
1339,Customer_1339,customer_1339@example.com,2025-08-24,4915.0,5,2025-03-18,130.0,289.0,1.153846153846154,983.0,1134.2307692307693,low,tier_4,2,4,5,11
1340,Customer_1340,customer_1340@example.com,2025-09-25,4940.0,5,2025-03-23,98.0,284.0,1.530612244897959,988.0,1512.2448979591836,low,tier_4,3,4,5,12
1341,Customer_1341,customer_1341@example.com,2025-10-26,4965.0,5,2025-03-28,67.0,279.0,2.2388059701492535,993.0,2223.1343283582087,medium,tier_4,4,4,5,13
1342,Customer_1342,customer_1342@example.com,2025-11-27,4000.0,5,2025-03-05,35.0,302.0,4.285714285714286,800.0,3428.5714285714284,medium,tier_4,1,4,5,10
1343,Customer_1343,customer_1343@example.com,2025-12-28,65.0,5,2025-03-10,4.0,297.0,37.5,13.0,487.5,high,tier_1,2,4,1,7
1344,Customer_1344,customer_1344@example.com,2025-01-01,90.0,5,2025-03-15,365.0,292.0,0.4109589041095891,18.0,7.397260273972603,low,tier_1,2,4,1,7
1345,Customer_1345,customer_1345@example.com,2025-02-02,115.0,5,2025-03-20,333.0,287.0,0.45045045045045046,23.0,10.36036036036036,low,tier_1,3,4,1,8
1346,Customer_1346,customer_1346@example.com,2025-03-03,140.0,5,2025-03-25,304.0,282.0,0.493421052631579,28.0,13.81578947368421,low,tier_1,3,4,1,8
1347,Customer_1347,customer_1347@example.com,2025-04-04,165.0,5,2025-03-28,272.0,279.0,0.5514705882352942,33.0,18.198529411764707,low,tier_1,4,4,1,9
1348,Customer_1348,customer_1348@example.com,2025-05-05,190.0,5,2025-03-07,241.0,300.0,0.6224066390041494,38.0,23.651452282157678,low,tier_1,2,4,1,7
1349,Customer_1349,customer_1349@example.com,2025-06-06,215.0,5,2025-03-12,209.0,295.0,0.7177033492822966,43.0,30.861244019138756,low,tier_1,2,4,1,7
1350,Customer_1350,customer_1350@example.com,2025-07-07,240.0,5,2025-03-17,178.0,290.0,0.8426966292134831,48.0,40.44943820224719,low,tier_1,2,4,1,7
1351,Customer_1351,customer_1351@example.com,2025-08-08,265.0,5,2025-03-22,146.0,285.0,1.0273972602739727,53.0,54.45205479452055,low,tier_1,3,4,1,8
1352,Customer_1352,customer_1352@example.com,2025-09-09,290.0,5,2025-03-27,114.0,280.0,1.3157894736842106,58.0,76.31578947368422,low,tier_1,3,4,1,8
1353,Customer_1353,customer_1353@example.com,2025-10-10,315.0,5,2025-03-28,83.0,279.0,1.8072289156626506,63.0,113.855421686747,low,tier_1,4,4,1,9
1354,Customer_1354,customer_1354@example.com,2025-11-11,340.0,5,2025-03-09,51.0,298.0,2.9411764705882355,68.0,200.0,medium,tier_1,2,4,1,7
1355,Customer_1355,customer_1355@example.com,2025-12-12,365.0,5,2025-03-14,20.0,293.0,7.5,73.0,547.5,medium,tier_1,2,4,1,7
1356,Customer_1356,customer_1356@example.com,2025-01-13,390.0,5,2025-03-19,353.0,288.0,0.4249291784702549,78.0,33.14447592067989,low,tier_1,3,4,1,8
1357,Customer_1357,customer_1357@example.com,2025-02-14,415.0,5,2025-03-24,321.0,283.0,0.4672897196261683,83.0,38.78504672897196,low,tier_1,3,4,1,8
1358,Customer_1358,customer_1358@example.com,2025-03-15,440.0,5,2025-03-28,292.0,279.0,0.5136986301369864,88.0,45.205479452054796,low,tier_1,4,4,1,9
1359,Customer_1359,customer_1359@example.com,2025-04-16,465.0,5,2025-03-06,260.0,301.0,0.576923076923077,93.0,53.65384615384616,low,tier_1,1,4,1,6
1360,Customer_1360,customer_1360@example.com,2025-05-17,490.0,5,2025-03-11,229.0,296.0,0.6550218340611353,98.0,64.19213973799127,low,tier_1,2,4,1,7
1361,Customer_1361,customer_1361@example.com,2025-06-18,515.0,5,2025-03-16,197.0,291.0,0.7614213197969544,103.0,78.42639593908629,low,tier_1,2,4,1,7
1362,Customer_1362,customer_1362@example.com,2025-07-19,540.0,5,2025-03-21,166.0,286.0,0.9036144578313253,108.0,97.59036144578313,low,tier_1,3,4,2,9
1363,Customer_1363,customer_1363@example.com,2025-08-20,565.0,5,2025-03-26,134.0,281.0,1.1194029850746268,113.0,126.49253731343283,low,tier_1,3,4,2,9
1364,Customer_1364,customer_1364@example.com,2025-09-21,590.0,5,2025-03-28,102.0,279.0,1.4705882352941178,118.0,173.52941176470588,low,tier_1,4,4,2,10
1365,Customer_1365,customer_1365@example.com,2025-10-22,615.0,5,2025-03-08,71.0,299.0,2.112676056338028,123.0,259.85915492957747,medium,tier_1,2,4,2,8
1366,Customer_1366,customer_1366@example.com,2025-11-23,640.0,5,2025-03-13,39.0,294.0,3.846153846153846,128.0,492.30769230769226,medium,tier_2,2,4,2,8
1367,Customer_1367,customer_1367@example.com,2025-12-24,665.0,5,2025-03-18,8.0,289.0,18.75,133.0,2493.75,high,tier_2,2,4,2,8
1368,Customer_1368,customer_1368@example.com,2025-01-25,690.0,5,2025-03-23,341.0,284.0,0.4398826979472141,138.0,60.70381231671554,low,tier_2,3,4,2,9
1369,Customer_1369,customer_1369@example.com,2025-02-26,715.0,5,2025-03-28,309.0,279.0,0.48543689320388345,143.0,69.41747572815534,low,tier_2,4,4,2,10
1370,Customer_1370,customer_1370@example.com,2025-03-27,740.0,5,2025-03-05,280.0,302.0,0.5357142857142857,148.0,79.28571428571428,low,tier_2,1,4,2,7
1371,Customer_1371,customer_1371@example.com,2025-04-28,765.0,5,2025-03-10,248.0,297.0,0.6048387096774193,153.0,92.54032258064515,low,tier_2,2,4,2,8
1372,Customer_1372,customer_1372@example.com,2025-05-01,790.0,5,2025-03-15,245.0,292.0,0.6122448979591837,158.0,96.73469387755102,low,tier_2,2,4,2,8
1373,Customer_1373,customer_1373@example.com,2025-06-02,815.0,5,2025-03-20,213.0,287.0,0.7042253521126761,163.0,114.7887323943662,low,tier_2,3,4,3,10
1374,Customer_1374,customer_1374@example.com,2025-07-03,840.0,5,2025-03-25,182.0,282.0,0.8241758241758242,168.0,138.46153846153845,low,tier_2,3,4,3,10
1375,Customer_1375,customer_1375@example.com,2025-08-04,865.0,5,2025-03-28,150.0,279.0,1.0,173.0,173.0,low,tier_2,4,4,3,11
1376,Customer_1376,customer_1376@example.com,2025-09-05,890.0,5,2025-03-07,118.0,300.0,1.2711864406779663,178.0,226.27118644067798,low,tier_2,2,4,3,9
1377,Customer_1377,customer_1377@example.com,2025-10-06,915.0,5,2025-03-12,87.0,295.0,1.7241379310344829,183.0,315.51724137931035,low,tier_2,2,4,3,9
1378,Customer_1378,customer_1378@example.com,2025-11-07,940.0,5,2025-03-17,55.0,290.0,2.7272727272727275,188.0,512.7272727272727,medium,tier_3,2,4,3,9
1379,Customer_1379,customer_1379@example.com,2025-12-08,965.0,5,2025-03-22,24.0,285.0,6.25,193.0,1206.25,medium,tier_3,3,4,3,10
1380,Customer_1380,customer_1380@example.com,2025-01-09,990.0,5,2025-03-27,357.0,280.0,0.42016806722689076,198.0,83.19327731092437,low,tier_3,3,4,3,10
1381,Customer_1381,customer_1381@example.com,2025-02-10,1015.0,5,2025-03-28,325.0,279.0,0.4615384615384615,203.0,93.6923076923077,low,tier_3,4,4,3,11
1382,Customer_1382,customer_1382@example.com,2025-03-11,1040.0,5,2025-03-09,296.0,298.0,0.5067567567567567,208.0,105.4054054054054,low,tier_3,2,4,3,9
1383,Customer_1383,customer_1383@example.com,2025-04-12,1065.0,5,2025-03-14,264.0,293.0,0.5681818181818181,213.0,121.02272727272727,low,tier_3,2,4,3,9
1384,Customer_1384,customer_1384@example.com,2025-05-13,1090.0,5,2025-03-19,233.0,288.0,0.6437768240343348,218.0,140.343347639485,low,tier_3,3,4,3,10
1385,Customer_1385,customer_1385@example.com,2025-06-14,1115.0,5,2025-03-24,201.0,283.0,0.7462686567164178,223.0,166.4179104477612,low,tier_3,3,4,3,10
1386,Customer_1386,customer_1386@example.com,2025-07-15,1140.0,5,2025-03-28,170.0,279.0,0.8823529411764706,228.0,201.17647058823528,low,tier_3,4,4,3,11
1387,Customer_1387,customer_1387@example.com,2025-08-16,1165.0,5,2025-03-06,138.0,301.0,1.0869565217391306,233.0,253.2608695652174,low,tier_3,1,4,3,8
1388,Customer_1388,customer_1388@example.com,2025-09-17,1190.0,5,2025-03-11,106.0,296.0,1.4150943396226416,238.0,336.79245283018867,low,tier_3,2,4,3,9
1389,Customer_1389,customer_1389@example.com,2025-10-18,1215.0,5,2025-03-16,75.0,291.0,2.0,243.0,486.0,low,tier_3,2,4,3,9
1390,Customer_1390,customer_1390@example.com,2025-11-19,1240.0,5,2025-03-21,43.0,286.0,3.488372093023256,248.0,865.1162790697674,medium,tier_3,3,4,3,10
1391,Customer_1391,customer_1391@example.com,2025-12-20,1265.0,5,2025-03-26,12.0,281.0,12.5,253.0,3162.5,high,tier_3,3,4,3,10
1392,Customer_1392,customer_1392@example.com,2025-01-21,1290.0,5,2025-03-28,345.0,279.0,0.43478260869565216,258.0,112.17391304347827,low,tier_3,4,4,3,11
1393,Customer_1393,customer_1393@example.com,2025-02-22,1315.0,5,2025-03-08,313.0,299.0,0.4792332268370607,263.0,126.03833865814696,low,tier_3,2,4,3,9
1394,Customer_1394,customer_1394@example.com,2025-03-23,1340.0,5,2025-03-13,284.0,294.0,0.528169014084507,268.0,141.54929577464787,low,tier_3,2,4,3,9
1395,Customer_1395,customer_1395@example.com,2025-04-24,1365.0,5,2025-03-18,252.0,289.0,0.5952380952380952,273.0,162.5,low,tier_3,2,4,4,10
1396,Customer_1396,customer_1396@example.com,2025-05-25,1390.0,5,2025-03-23,221.0,284.0,0.6787330316742082,278.0,188.68778280542986,low,tier_3,3,4,4,11
1397,Customer_1397,customer_1397@example.com,2025-06-26,1415.0,5,2025-03-28,189.0,279.0,0.7936507936507937,283.0,224.6031746031746,low,tier_3,3,4,4,11
1398,Customer_1398,customer_1398@example.com,2025-07-27,1440.0,5,2025-03-05,158.0,302.0,0.949367088607595,288.0,273.4177215189873,low,tier_3,1,4,4,9
1399,Customer_1399,customer_1399@example.com,2025-08-28,1465.0,5,2025-03-10,126.0,297.0,1.1904761904761905,293.0,348.8095238095238,low,tier_3,2,4,4,10
1400,Customer_1400,customer_1400@example.com,2025-09-01,1490.0,5,2025-03-15,122.0,292.0,1.2295081967213115,298.0,366.39344262295083,low,tier_3,2,4,4,10
1401,Customer_1401,customer_1401@example.com,2025-10-02,1515.0,5,2025-03-20,91.0,287.0,1.6483516483516485,303.0,499.4505494505495,low,tier_3,3,4,4,11
1402,Customer_1402,customer_1402@example.com,2025-11-03,1540.0,5,2025-03-25,59.0,282.0,2.5423728813559325,308.0,783.0508474576271,medium,tier_3,3,4,4,11
1403,Customer_1403,customer_1403@example.com,2025-12-04,1565.0,5,2025-03-28,28.0,279.0,5.357142857142857,313.0,1676.7857142857142,medium,tier_3,3,4,4,11
1404,Customer_1404,customer_1404@example.com,2025-01-05,1590.0,5,2025-03-07,361.0,300.0,0.41551246537396125,318.0,132.13296398891967,low,tier_3,2,4,4,10
1405,Customer_1405,customer_1405@example.com,2025-02-06,1615.0,5,2025-03-12,329.0,295.0,0.45592705167173253,323.0,147.2644376899696,low,tier_3,2,4,4,10
1406,Customer_1406,customer_1406@example.com,2025-03-07,1640.0,5,2025-03-17,300.0,290.0,0.5,328.0,164.0,low,tier_3,2,4,4,10
1407,Customer_1407,customer_1407@example.com,2025-04-08,1665.0,5,2025-03-22,268.0,285.0,0.5597014925373134,333.0,186.38059701492537,low,tier_3,3,4,4,11
1408,Customer_1408,customer_1408@example.com,2025-05-09,1690.0,5,2025-03-27,237.0,280.0,0.6329113924050632,338.0,213.9240506329114,low,tier_3,3,4,4,11
1409,Customer_1409,customer_1409@example.com,2025-06-10,1715.0,5,2025-03-28,205.0,279.0,0.7317073170731707,343.0,250.97560975609758,low,tier_3,3,4,4,11
1410,Customer_1410,customer_1410@example.com,2025-07-11,1740.0,5,2025-03-09,174.0,298.0,0.8620689655172414,348.0,300.0,low,tier_3,2,4,4,10
1411,Customer_1411,customer_1411@example.com,2025-08-12,1765.0,5,2025-03-14,142.0,293.0,1.056338028169014,353.0,372.88732394366195,low,tier_3,2,4,4,10
1412,Customer_1412,customer_1412@example.com,2025-09-13,1790.0,5,2025-03-19,110.0,288.0,1.3636363636363638,358.0,488.1818181818182,low,tier_3,3,4,4,11
1413,Customer_1413,customer_1413@example.com,2025-10-14,1815.0,5,2025-03-24,79.0,283.0,1.89873417721519,363.0,689.2405063291139,low,tier_3,3,4,4,11
1414,Customer_1414,customer_1414@example.com,2025-11-15,1840.0,5,2025-03-28,47.0,279.0,3.1914893617021276,368.0,1174.468085106383,medium,tier_3,3,4,4,11
1415,Customer_1415,customer_1415@example.com,2025-12-16,1865.0,5,2025-03-06,16.0,301.0,9.375,373.0,3496.875,medium,tier_3,1,4,4,9
1416,Customer_1416,customer_1416@example.com,2025-01-17,1890.0,5,2025-03-11,349.0,296.0,0.42979942693409745,378.0,162.46418338108884,low,tier_3,2,4,4,10
1417,Customer_1417,customer_1417@example.com,2025-02-18,1915.0,5,2025-03-16,317.0,291.0,0.47318611987381703,383.0,181.23028391167193,low,tier_3,2,4,4,10
1418,Customer_1418,customer_1418@example.com,2025-03-19,1940.0,5,2025-03-21,288.0,286.0,0.5208333333333334,388.0,202.08333333333334,low,tier_3,3,4,4,11
1419,Customer_1419,customer_1419@example.com,2025-04-20,1965.0,5,2025-03-26,256.0,281.0,0.5859375,393.0,230.2734375,low,tier_3,3,4,4,11
1420,Customer_1420,customer_1420@example.com,2025-05-21,1990.0,5,2025-03-28,225.0,279.0,0.6666666666666666,398.0,265.3333333333333,low,tier_3,3,4,4,11
1421,Customer_1421,customer_1421@example.com,2025-06-22,2015.0,5,2025-03-08,193.0,299.0,0.7772020725388601,403.0,313.2124352331606,low,tier_3,2,4,4,10
1422,Customer_1422,customer_1422@example.com,2025-07-23,2040.0,5,2025-03-13,162.0,294.0,0.9259259259259258,408.0,377.77777777777777,low,tier_3,2,4,4,10
1423,Customer_1423,customer_1423@example.com,2025-08-24,2065.0,5,2025-03-18,130.0,289.0,1.153846153846154,413.0,476.53846153846155,low,tier_3,2,4,4,10
1424,Customer_1424,customer_1424@example.com,2025-09-25,2090.0,5,2025-03-23,98.0,284.0,1.530612244897959,418.0,639.795918367347,low,tier_3,3,4,4,11
1425,Customer_1425,customer_1425@example.com,2025-10-26,2115.0,5,2025-03-28,67.0,279.0,2.2388059701492535,423.0,947.0149253731342,medium,tier_3,3,4,4,11
1426,Customer_1426,customer_1426@example.com,2025-11-27,2140.0,5,2025-03-05,35.0,302.0,4.285714285714286,428.0,1834.2857142857142,medium,tier_3,1,4,4,9
1427,Customer_1427,customer_1427@example.com,2025-12-28,2165.0,5,2025-03-10,4.0,297.0,37.5,433.0,16237.5,high,tier_3,2,4,4,10
1428,Customer_1428,customer_1428@example.com,2025-01-01,2190.0,5,2025-03-15,365.0,292.0,0.4109589041095891,438.0,180.0,low,tier_3,2,4,4,10
1429,Customer_1429,customer_1429@example.com,2025-02-02,2215.0,5,2025-03-20,333.0,287.0,0.45045045045045046,443.0,199.54954954954957,low,tier_3,3,4,4,11
1430,Customer_1430,customer_1430@example.com,2025-03-03,2240.0,5,2025-03-25,304.0,282.0,0.493421052631579,448.0,221.05263157894737,low,tier_3,3,4,4,11
1431,Customer_1431,customer_1431@example.com,2025-04-04,2265.0,5,2025-03-28,272.0,279.0,0.5514705882352942,453.0,249.81617647058823,low,tier_3,3,4,4,11
1432,Customer_1432,customer_1432@example.com,2025-05-05,2290.0,5,2025-03-07,241.0,300.0,0.6224066390041494,458.0,285.0622406639004,low,tier_3,2,4,4,10
1433,Customer_1433,customer_1433@example.com,2025-06-06,2315.0,5,2025-03-12,209.0,295.0,0.7177033492822966,463.0,332.29665071770336,low,tier_3,2,4,4,10
1434,Customer_1434,customer_1434@example.com,2025-07-07,2340.0,5,2025-03-17,178.0,290.0,0.8426966292134831,468.0,394.3820224719101,low,tier_3,2,4,4,10
1435,Customer_1435,customer_1435@example.com,2025-08-08,2365.0,5,2025-03-22,146.0,285.0,1.0273972602739727,473.0,485.95890410958907,low,tier_3,3,4,4,11
1436,Customer_1436,customer_1436@example.com,2025-09-09,2390.0,5,2025-03-27,114.0,280.0,1.3157894736842106,478.0,628.9473684210527,low,tier_3,3,4,4,11
1437,Customer_1437,customer_1437@example.com,2025-10-10,2415.0,5,2025-03-28,83.0,279.0,1.8072289156626506,483.0,872.8915662650603,low,tier_3,3,4,4,11
1438,Customer_1438,customer_1438@example.com,2025-11-11,2440.0,5,2025-03-09,51.0,298.0,2.9411764705882355,488.0,1435.2941176470588,medium,tier_3,2,4,4,10
1439,Customer_1439,customer_1439@example.com,2025-12-12,2465.0,5,2025-03-14,20.0,293.0,7.5,493.0,3697.5,medium,tier_3,2,4,4,10
1440,Customer_1440,customer_1440@example.com,2025-01-13,2490.0,5,2025-03-19,353.0,288.0,0.4249291784702549,498.0,211.61473087818695,low,tier_3,3,4,4,11
1441,Customer_1441,customer_1441@example.com,2025-02-14,2515.0,5,2025-03-24,321.0,283.0,0.4672897196261683,503.0,235.04672897196264,low,tier_3,3,4,4,11
1442,Customer_1442,customer_1442@example.com,2025-03-15,2540.0,5,2025-03-28,292.0,279.0,0.5136986301369864,508.0,260.95890410958907,low,tier_3,3,4,4,11
1443,Customer_1443,customer_1443@example.com,2025-04-16,2565.0,5,2025-03-06,260.0,301.0,0.576923076923077,513.0,295.9615384615385,low,tier_3,1,4,4,9
1444,Customer_1444,customer_1444@example.com,2025-05-17,2590.0,5,2025-03-11,229.0,296.0,0.6550218340611353,518.0,339.3013100436681,low,tier_3,2,4,4,10
1445,Customer_1445,customer_1445@example.com,2025-06-18,2615.0,5,2025-03-16,197.0,291.0,0.7614213197969544,523.0,398.2233502538071,low,tier_3,2,4,4,10
1446,Customer_1446,customer_1446@example.com,2025-07-19,2640.0,5,2025-03-21,166.0,286.0,0.9036144578313253,528.0,477.10843373493975,low,tier_3,3,4,4,11
1447,Customer_1447,customer_1447@example.com,2025-08-20,2665.0,5,2025-03-26,134.0,281.0,1.1194029850746268,533.0,596.6417910447761,low,tier_4,3,4,4,11
1448,Customer_1448,customer_1448@example.com,2025-09-21,2690.0,5,2025-03-28,102.0,279.0,1.4705882352941178,538.0,791.1764705882354,low,tier_4,3,4,4,11
1449,Customer_1449,customer_1449@example.com,2025-10-22,2715.0,5,2025-03-08,71.0,299.0,2.112676056338028,543.0,1147.1830985915492,medium,tier_4,2,4,4,10
1450,Customer_1450,customer_1450@example.com,2025-11-23,2740.0,5,2025-03-13,39.0,294.0,3.846153846153846,548.0,2107.6923076923076,medium,tier_4,2,4,4,10
1451,Customer_1451,customer_1451@example.com,2025-12-24,2765.0,5,2025-03-18,8.0,289.0,18.75,553.0,10368.75,high,tier_4,2,4,4,10
1452,Customer_1452,customer_1452@example.com,2025-01-25,2790.0,5,2025-03-23,341.0,284.0,0.4398826979472141,558.0,245.45454545454544,low,tier_4,3,4,4,11
1453,Customer_1453,customer_1453@example.com,2025-02-26,2815.0,5,2025-03-28,309.0,279.0,0.48543689320388345,563.0,273.3009708737864,low,tier_4,3,4,4,11
1454,Customer_1454,customer_1454@example.com,2025-03-27,2840.0,5,2025-03-05,280.0,302.0,0.5357142857142857,568.0,304.2857142857143,low,tier_4,1,4,4,9
1455,Customer_1455,customer_1455@example.com,2025-04-28,2865.0,5,2025-03-10,248.0,297.0,0.6048387096774193,573.0,346.5725806451613,low,tier_4,2,4,4,10
1456,Customer_1456,customer_1456@example.com,2025-05-01,2890.0,5,2025-03-15,245.0,292.0,0.6122448979591837,578.0,353.8775510204082,low,tier_4,2,4,4,10
1457,Customer_1457,customer_1457@example.com,2025-06-02,2915.0,5,2025-03-20,213.0,287.0,0.7042253521126761,583.0,410.5633802816902,low,tier_4,3,4,4,11
1458,Customer_1458,customer_1458@example.com,2025-07-03,2940.0,5,2025-03-25,182.0,282.0,0.8241758241758242,588.0,484.61538461538464,low,tier_4,3,4,4,11
1459,Customer_1459,customer_1459@example.com,2025-08-04,2965.0,5,2025-03-28,150.0,279.0,1.0,593.0,593.0,low,tier_4,3,4,4,11
1460,Customer_1460,customer_1460@example.com,2025-09-05,2990.0,5,2025-03-07,118.0,300.0,1.2711864406779663,598.0,760.1694915254237,low,tier_4,2,4,4,10
1461,Customer_1461,customer_1461@example.com,2025-10-06,3015.0,5,2025-03-12,87.0,295.0,1.7241379310344829,603.0,1039.655172413793,low,tier_4,2,4,4,10
1462,Customer_1462,customer_1462@example.com,2025-11-07,3040.0,5,2025-03-17,55.0,290.0,2.7272727272727275,608.0,1658.1818181818182,medium,tier_4,2,4,5,11
1463,Customer_1463,customer_1463@example.com,2025-12-08,3065.0,5,2025-03-22,24.0,285.0,6.25,613.0,3831.25,medium,tier_4,3,4,5,12
1464,Customer_1464,customer_1464@example.com,2025-01-09,3090.0,5,2025-03-27,357.0,280.0,0.42016806722689076,618.0,259.66386554621846,low,tier_4,3,4,5,12
1465,Customer_1465,customer_1465@example.com,2025-02-10,3115.0,5,2025-03-28,325.0,279.0,0.4615384615384615,623.0,287.53846153846155,low,tier_4,3,4,5,12
1466,Customer_1466,customer_1466@example.com,2025-03-11,3140.0,5,2025-03-09,296.0,298.0,0.5067567567567567,628.0,318.2432432432432,low,tier_4,2,4,5,11
1467,Customer_1467,customer_1467@example.com,2025-04-12,3165.0,5,2025-03-14,264.0,293.0,0.5681818181818181,633.0,359.6590909090909,low,tier_4,2,4,5,11
1468,Customer_1468,customer_1468@example.com,2025-05-13,3190.0,5,2025-03-19,233.0,288.0,0.6437768240343348,638.0,410.7296137339056,low,tier_4,3,4,5,12
1469,Customer_1469,customer_1469@example.com,2025-06-14,3215.0,5,2025-03-24,201.0,283.0,0.7462686567164178,643.0,479.8507462686567,low,tier_4,3,4,5,12
1470,Customer_1470,customer_1470@example.com,2025-07-15,3240.0,5,2025-03-28,170.0,279.0,0.8823529411764706,648.0,571.7647058823529,low,tier_4,3,4,5,12
1471,Customer_1471,customer_1471@example.com,2025-08-16,3265.0,5,2025-03-06,138.0,301.0,1.0869565217391306,653.0,709.7826086956522,low,tier_4,1,5,5,11
1472,Customer_1472,customer_1472@example.com,2025-09-17,3290.0,5,2025-03-11,106.0,296.0,1.4150943396226416,658.0,931.1320754716982,low,tier_4,2,5,5,12
1473,Customer_1473,customer_1473@example.com,2025-10-18,3315.0,5,2025-03-16,75.0,291.0,2.0,663.0,1326.0,low,tier_4,2,5,5,12
1474,Customer_1474,customer_1474@example.com,2025-11-19,3340.0,5,2025-03-21,43.0,286.0,3.488372093023256,668.0,2330.232558139535,medium,tier_4,3,5,5,13
1475,Customer_1475,customer_1475@example.com,2025-12-20,3365.0,5,2025-03-26,12.0,281.0,12.5,673.0,8412.5,high,tier_4,3,5,5,13
1476,Customer_1476,customer_1476@example.com,2025-01-21,3390.0,5,2025-03-28,345.0,279.0,0.43478260869565216,678.0,294.7826086956522,low,tier_4,3,5,5,13
1477,Customer_1477,customer_1477@example.com,2025-02-22,3415.0,5,2025-03-08,313.0,299.0,0.4792332268370607,683.0,327.31629392971246,low,tier_4,2,5,5,12
1478,Customer_1478,customer_1478@example.com,2025-03-23,3440.0,5,2025-03-13,284.0,294.0,0.528169014084507,688.0,363.38028169014086,low,tier_4,2,5,5,12
1479,Customer_1479,customer_1479@example.com,2025-04-24,3465.0,5,2025-03-18,252.0,289.0,0.5952380952380952,693.0,412.5,low,tier_4,2,5,5,12
1480,Customer_1480,customer_1480@example.com,2025-05-25,3490.0,5,2025-03-23,221.0,284.0,0.6787330316742082,698.0,473.7556561085973,low,tier_4,3,5,5,13
1481,Customer_1481,customer_1481@example.com,2025-06-26,3515.0,5,2025-03-28,189.0,279.0,0.7936507936507937,703.0,557.936507936508,low,tier_4,3,5,5,13
1482,Customer_1482,customer_1482@example.com,2025-07-27,3540.0,5,2025-03-05,158.0,302.0,0.949367088607595,708.0,672.1518987341772,low,tier_4,1,5,5,11
1483,Customer_1483,customer_1483@example.com,2025-08-28,3565.0,5,2025-03-10,126.0,297.0,1.1904761904761905,713.0,848.8095238095237,low,tier_4,2,5,5,12
1484,Customer_1484,customer_1484@example.com,2025-09-01,3590.0,5,2025-03-15,122.0,292.0,1.2295081967213115,718.0,882.7868852459017,low,tier_4,2,5,5,12
1485,Customer_1485,customer_1485@example.com,2025-10-02,3615.0,5,2025-03-20,91.0,287.0,1.6483516483516485,723.0,1191.7582417582419,low,tier_4,3,5,5,13
1486,Customer_1486,customer_1486@example.com,2025-11-03,3640.0,5,2025-03-25,59.0,282.0,2.5423728813559325,728.0,1850.8474576271187,medium,tier_4,3,5,5,13
1487,Customer_1487,customer_1487@example.com,2025-12-04,3665.0,5,2025-03-28,28.0,279.0,5.357142857142857,733.0,3926.785714285714,medium,tier_4,3,5,5,13
1488,Customer_1488,customer_1488@example.com,2025-01-05,3690.0,5,2025-03-07,361.0,300.0,0.41551246537396125,738.0,306.6481994459834,low,tier_4,2,5,5,12
1489,Customer_1489,customer_1489@example.com,2025-02-06,3715.0,5,2025-03-12,329.0,295.0,0.45592705167173253,743.0,338.7537993920973,low,tier_4,2,5,5,12
1490,Customer_1490,customer_1490@example.com,2025-03-07,3740.0,5,2025-03-17,300.0,290.0,0.5,748.0,374.0,low,tier_4,2,5,5,12
1491,Customer_1491,customer_1491@example.com,2025-04-08,3765.0,5,2025-03-22,268.0,285.0,0.5597014925373134,753.0,421.45522388059703,low,tier_4,3,5,5,13
1492,Customer_1492,customer_1492@example.com,2025-05-09,3790.0,5,2025-03-27,237.0,280.0,0.6329113924050632,758.0,479.746835443038,low,tier_4,3,5,5,13
1493,Customer_1493,customer_1493@example.com,2025-06-10,3815.0,5,2025-03-28,205.0,279.0,0.7317073170731707,763.0,558.2926829268293,low,tier_4,3,5,5,13
1494,Customer_1494,customer_1494@example.com,2025-07-11,3840.0,5,2025-03-09,174.0,298.0,0.8620689655172414,768.0,662.0689655172414,low,tier_4,2,5,5,12
